X	Y	eta_m
1875.000000	-1925.000000	-7.408364
1875.000000	-1875.000000	-8.756206
1875.000000	-1825.000000	-9.560029
1875.000000	-1775.000000	-9.717054
1875.000000	-1725.000000	-9.727024
1875.000000	-1675.000000	-8.706035
1875.000000	-1625.000000	-7.171286
1875.000000	-1575.000000	-6.162924
1875.000000	-1525.000000	-6.034386
1875.000000	-1475.000000	-6.964024
1875.000000	-1425.000000	-7.848188
1875.000000	-1375.000000	-8.769516
1875.000000	-1325.000000	-9.000995
1875.000000	-1275.000000	-9.105259
1875.000000	-1225.000000	-8.342332
1875.000000	-1175.000000	-7.327320
1875.000000	-1125.000000	-5.000000
1875.000000	-1075.000000	-2.542894
1875.000000	-1025.000000	-0.882198
1875.000000	-975.000000	-0.177105
1875.000000	-925.000000	-0.368875
1875.000000	-875.000000	-0.401080
1875.000000	-825.000000	-0.479489
1875.000000	-775.000000	-0.221178
1875.000000	-725.000000	0.359946
1875.000000	-675.000000	2.036065
1875.000000	-625.000000	6.451635
1875.000000	-575.000000	8.982030
1875.000000	-525.000000	8.587025
1875.000000	-475.000000	5.000000
1875.000000	-425.000000	0.829181
1875.000000	-375.000000	0.743288
1875.000000	-325.000000	3.039067
1875.000000	-275.000000	3.231542
1875.000000	-225.000000	1.979675
1875.000000	-175.000000	5.600692
1875.000000	-125.000000	6.644357
1875.000000	-75.000000	9.050474
1875.000000	-25.000000	6.513197
1875.000000	25.000000	7.613084
1875.000000	75.000000	5.000000
1875.000000	125.000000	5.589699
1875.000000	175.000000	7.787255
1875.000000	225.000000	7.867467
1875.000000	275.000000	5.305975
1875.000000	325.000000	4.487807
1875.000000	375.000000	3.475323
1875.000000	425.000000	3.132700
1875.000000	475.000000	2.032582
1875.000000	525.000000	1.357992
1875.000000	575.000000	0.527039
1875.000000	625.000000	0.279060
1875.000000	675.000000	-0.157906
1875.000000	725.000000	-0.322090
1875.000000	775.000000	-1.019826
1875.000000	825.000000	-1.780308
1875.000000	875.000000	-2.082634
1875.000000	925.000000	-1.972836
1875.000000	975.000000	-0.690647
1875.000000	1025.000000	-0.549176
1875.000000	1075.000000	-0.194728
1875.000000	1125.000000	0.176409
1875.000000	1175.000000	0.540745
1875.000000	1225.000000	0.767352
1875.000000	1275.000000	0.863417
1875.000000	1325.000000	0.789606
1875.000000	1375.000000	0.434587
1875.000000	1425.000000	0.054148
1875.000000	1475.000000	-0.148514
1875.000000	1525.000000	-0.285868
1875.000000	1575.000000	-0.388968
1875.000000	1625.000000	-0.678513
1875.000000	1675.000000	-0.707151
1875.000000	1725.000000	-0.820134
1875.000000	1775.000000	-0.680698
1875.000000	1825.000000	-0.266280
1875.000000	1875.000000	0.242345
1875.000000	1925.000000	1.353375
1875.000000	1975.000000	1.341943
1925.000000	-1975.000000	-6.755404
1925.000000	-1925.000000	-7.386719
1925.000000	-1875.000000	-8.818968
1925.000000	-1825.000000	-9.698907
1925.000000	-1775.000000	-9.807214
1925.000000	-1725.000000	-9.732601
1925.000000	-1675.000000	-8.763673
1925.000000	-1625.000000	-7.248851
1925.000000	-1575.000000	-6.429969
1925.000000	-1525.000000	-5.835349
1925.000000	-1475.000000	-6.394366
1925.000000	-1425.000000	-7.495608
1925.000000	-1375.000000	-8.506204
1925.000000	-1325.000000	-8.913042
1925.000000	-1275.000000	-9.064170
1925.000000	-1225.000000	-8.223645
1925.000000	-1175.000000	-7.692750
1925.000000	-1125.000000	-5.000000
1925.000000	-1075.000000	-2.643841
1925.000000	-1025.000000	-1.116887
1925.000000	-975.000000	-0.265224
1925.000000	-925.000000	0.022930
1925.000000	-875.000000	0.125272
1925.000000	-825.000000	0.523085
1925.000000	-775.000000	1.004945
1925.000000	-725.000000	1.174252
1925.000000	-675.000000	1.990179
1925.000000	-625.000000	5.000000
1925.000000	-575.000000	5.937740
1925.000000	-525.000000	5.813786
1925.000000	-475.000000	3.554837
1925.000000	-425.000000	0.518151
1925.000000	-375.000000	0.048468
1925.000000	-325.000000	2.802317
1925.000000	-275.000000	2.092376
1925.000000	-225.000000	1.883882
1925.000000	-175.000000	3.174780
1925.000000	-125.000000	5.000000
1925.000000	-75.000000	6.765965
1925.000000	-25.000000	5.000000
1925.000000	25.000000	7.277883
1925.000000	75.000000	5.423946
1925.000000	125.000000	5.000000
1925.000000	175.000000	8.510226
1925.000000	225.000000	8.154646
1925.000000	275.000000	6.610738
1925.000000	325.000000	5.000000
1925.000000	375.000000	4.265551
1925.000000	425.000000	2.373416
1925.000000	475.000000	1.647402
1925.000000	525.000000	0.856448
1925.000000	575.000000	0.463492
1925.000000	625.000000	0.196464
1925.000000	675.000000	-0.230555
1925.000000	725.000000	-0.305522
1925.000000	775.000000	-0.824735
1925.000000	825.000000	-2.469820
1925.000000	875.000000	-8.414418
1925.000000	925.000000	-3.110260
1925.000000	975.000000	-0.440189
1925.000000	1025.000000	-0.237505
1925.000000	1075.000000	-0.014919
1925.000000	1125.000000	0.367284
1925.000000	1175.000000	0.795422
1925.000000	1225.000000	1.110229
1925.000000	1275.000000	1.231702
1925.000000	1325.000000	1.221417
1925.000000	1375.000000	0.748247
1925.000000	1425.000000	0.317783
1925.000000	1475.000000	0.097981
1925.000000	1525.000000	0.038706
1925.000000	1575.000000	-0.090026
1925.000000	1625.000000	-0.421913
1925.000000	1675.000000	-0.554535
1925.000000	1725.000000	-0.699305
1925.000000	1775.000000	-0.558694
1925.000000	1825.000000	-0.095277
1925.000000	1875.000000	0.595881
1925.000000	1925.000000	1.987297
1925.000000	1975.000000	2.080767
1975.000000	-1975.000000	-6.560539
1975.000000	-1925.000000	-7.186123
1975.000000	-1875.000000	-8.819201
1975.000000	-1825.000000	-9.771305
1975.000000	-1775.000000	-9.819769
1975.000000	-1725.000000	-9.723278
1975.000000	-1675.000000	-8.742577
1975.000000	-1625.000000	-7.203623
1975.000000	-1575.000000	-6.238754
1975.000000	-1525.000000	-5.611089
1975.000000	-1475.000000	-6.391838
1975.000000	-1425.000000	-6.967252
1975.000000	-1375.000000	-8.108360
1975.000000	-1325.000000	-8.518732
1975.000000	-1275.000000	-8.876382
1975.000000	-1225.000000	-8.020716
1975.000000	-1175.000000	-7.191770
1975.000000	-1125.000000	-4.675629
1975.000000	-1075.000000	-2.203054
1975.000000	-1025.000000	-0.638159
1975.000000	-975.000000	0.521216
1975.000000	-925.000000	0.827579
1975.000000	-875.000000	1.167226
1975.000000	-825.000000	1.187496
1975.000000	-775.000000	1.871750
1975.000000	-725.000000	2.685746
1975.000000	-675.000000	3.453996
1975.000000	-625.000000	5.000000
1975.000000	-575.000000	5.949992
1975.000000	-525.000000	5.609141
1975.000000	-475.000000	4.044654
1975.000000	-425.000000	2.245049
1975.000000	-375.000000	1.966090
1975.000000	-325.000000	1.831296
1975.000000	-275.000000	2.258774
1975.000000	-225.000000	1.741564
1975.000000	-175.000000	2.377661
1975.000000	-125.000000	3.399790
1975.000000	-75.000000	5.548988
1975.000000	-25.000000	6.442916
1975.000000	25.000000	8.728891
1975.000000	75.000000	6.666695
1975.000000	125.000000	5.914249
1975.000000	175.000000	8.553921
1975.000000	225.000000	8.586547
1975.000000	275.000000	6.410968
1975.000000	325.000000	6.610982
1975.000000	375.000000	5.000000
1975.000000	425.000000	2.872739
1975.000000	475.000000	1.964150
1975.000000	525.000000	1.556694
1975.000000	575.000000	0.928344
1975.000000	625.000000	0.682698
1975.000000	675.000000	-0.046522
1975.000000	725.000000	-0.178450
1975.000000	775.000000	-0.862296
1975.000000	825.000000	-4.037039
1975.000000	875.000000	-5.000000
1975.000000	925.000000	-0.189234
1975.000000	975.000000	-0.171258
1975.000000	1025.000000	-0.037773
1975.000000	1075.000000	0.231048
1975.000000	1125.000000	0.560203
1975.000000	1175.000000	1.112096
1975.000000	1225.000000	1.510134
1975.000000	1275.000000	1.703126
1975.000000	1325.000000	1.690148
1975.000000	1375.000000	1.073381
1975.000000	1425.000000	0.607815
1975.000000	1475.000000	0.377247
1975.000000	1525.000000	0.339611
1975.000000	1575.000000	0.224751
1975.000000	1625.000000	-0.234545
1975.000000	1675.000000	-0.439887
1975.000000	1725.000000	-0.646072
1975.000000	1775.000000	-0.462531
1975.000000	1825.000000	0.060293
1975.000000	1875.000000	0.971659
1975.000000	1925.000000	2.716003
1975.000000	1975.000000	3.000766
2025.000000	-1975.000000	-6.290761
2025.000000	-1925.000000	-6.989407
2025.000000	-1875.000000	-8.789886
2025.000000	-1825.000000	-9.880989
2025.000000	-1775.000000	-9.849166
2025.000000	-1725.000000	-9.682947
2025.000000	-1675.000000	-8.721895
2025.000000	-1625.000000	-7.066504
2025.000000	-1575.000000	-6.168082
2025.000000	-1525.000000	-5.289802
2025.000000	-1475.000000	-5.776343
2025.000000	-1425.000000	-6.262485
2025.000000	-1375.000000	-7.581300
2025.000000	-1325.000000	-8.111041
2025.000000	-1275.000000	-8.450438
2025.000000	-1225.000000	-7.640586
2025.000000	-1175.000000	-6.768591
2025.000000	-1125.000000	-4.003728
2025.000000	-1075.000000	-2.110208
2025.000000	-1025.000000	-0.395922
2025.000000	-975.000000	0.304266
2025.000000	-925.000000	1.682022
2025.000000	-875.000000	2.885240
2025.000000	-825.000000	5.000000
2025.000000	-775.000000	2.380960
2025.000000	-725.000000	5.000000
2025.000000	-675.000000	5.000000
2025.000000	-625.000000	5.000000
2025.000000	-575.000000	5.317526
2025.000000	-525.000000	5.627929
2025.000000	-475.000000	5.000000
2025.000000	-425.000000	3.490519
2025.000000	-375.000000	2.872849
2025.000000	-325.000000	2.353715
2025.000000	-275.000000	2.259662
2025.000000	-225.000000	3.059368
2025.000000	-175.000000	3.470607
2025.000000	-125.000000	5.000000
2025.000000	-75.000000	5.943686
2025.000000	-25.000000	7.049249
2025.000000	25.000000	8.280639
2025.000000	75.000000	6.873263
2025.000000	125.000000	5.104389
2025.000000	175.000000	8.779050
2025.000000	225.000000	7.771966
2025.000000	275.000000	7.048965
2025.000000	325.000000	6.254591
2025.000000	375.000000	5.000000
2025.000000	425.000000	2.249652
2025.000000	475.000000	2.145790
2025.000000	525.000000	1.471654
2025.000000	575.000000	0.947626
2025.000000	625.000000	0.289039
2025.000000	675.000000	-0.578051
2025.000000	725.000000	-0.218134
2025.000000	775.000000	-1.488390
2025.000000	825.000000	-3.994060
2025.000000	875.000000	-1.271001
2025.000000	925.000000	-0.177305
2025.000000	975.000000	-0.277960
2025.000000	1025.000000	0.027082
2025.000000	1075.000000	0.368789
2025.000000	1125.000000	0.757260
2025.000000	1175.000000	1.409515
2025.000000	1225.000000	2.017447
2025.000000	1275.000000	2.341351
2025.000000	1325.000000	2.284466
2025.000000	1375.000000	1.441443
2025.000000	1425.000000	1.023634
2025.000000	1475.000000	0.810178
2025.000000	1525.000000	0.762464
2025.000000	1575.000000	0.584500
2025.000000	1625.000000	-0.003439
2025.000000	1675.000000	-0.324524
2025.000000	1725.000000	-0.551288
2025.000000	1775.000000	-0.315110
2025.000000	1825.000000	0.272417
2025.000000	1875.000000	1.469438
2025.000000	1925.000000	3.705642
2025.000000	1975.000000	5.000000
2075.000000	-1975.000000	-5.811937
2075.000000	-1925.000000	-6.682744
2075.000000	-1875.000000	-8.691125
2075.000000	-1825.000000	-9.963472
2075.000000	-1775.000000	-9.853505
2075.000000	-1725.000000	-9.610708
2075.000000	-1675.000000	-8.479570
2075.000000	-1625.000000	-6.685456
2075.000000	-1575.000000	-5.776826
2075.000000	-1525.000000	-4.894452
2075.000000	-1475.000000	-5.000000
2075.000000	-1425.000000	-5.497378
2075.000000	-1375.000000	-6.729131
2075.000000	-1325.000000	-7.280681
2075.000000	-1275.000000	-7.716429
2075.000000	-1225.000000	-6.847618
2075.000000	-1175.000000	-5.000000
2075.000000	-1125.000000	-3.033564
2075.000000	-1075.000000	-1.467477
2075.000000	-1025.000000	-0.023854
2075.000000	-975.000000	1.021443
2075.000000	-925.000000	2.727284
2075.000000	-875.000000	5.000000
2075.000000	-825.000000	7.086959
2075.000000	-775.000000	7.565394
2075.000000	-725.000000	8.518313
2075.000000	-675.000000	8.293000
2075.000000	-625.000000	7.617258
2075.000000	-575.000000	6.114464
2075.000000	-525.000000	5.000000
2075.000000	-475.000000	5.505366
2075.000000	-425.000000	5.000000
2075.000000	-375.000000	5.867665
2075.000000	-325.000000	3.518442
2075.000000	-275.000000	5.000000
2075.000000	-225.000000	5.000000
2075.000000	-175.000000	5.730073
2075.000000	-125.000000	6.471913
2075.000000	-75.000000	7.510611
2075.000000	-25.000000	8.329394
2075.000000	25.000000	8.868861
2075.000000	75.000000	7.817450
2075.000000	125.000000	6.231257
2075.000000	175.000000	8.055329
2075.000000	225.000000	6.930145
2075.000000	275.000000	6.322335
2075.000000	325.000000	6.086777
2075.000000	375.000000	5.060529
2075.000000	425.000000	3.575796
2075.000000	475.000000	3.260474
2075.000000	525.000000	1.980182
2075.000000	575.000000	0.867363
2075.000000	625.000000	-0.074263
2075.000000	675.000000	-0.364372
2075.000000	725.000000	-0.375474
2075.000000	775.000000	-3.653299
2075.000000	825.000000	-5.000000
2075.000000	875.000000	-0.199013
2075.000000	925.000000	0.048267
2075.000000	975.000000	0.010661
2075.000000	1025.000000	0.217013
2075.000000	1075.000000	0.591085
2075.000000	1125.000000	1.007286
2075.000000	1175.000000	1.850971
2075.000000	1225.000000	2.645111
2075.000000	1275.000000	3.162129
2075.000000	1325.000000	2.941451
2075.000000	1375.000000	1.871111
2075.000000	1425.000000	1.516781
2075.000000	1475.000000	1.393349
2075.000000	1525.000000	1.279110
2075.000000	1575.000000	0.998179
2075.000000	1625.000000	0.167794
2075.000000	1675.000000	-0.209313
2075.000000	1725.000000	-0.534434
2075.000000	1775.000000	-0.174267
2075.000000	1825.000000	0.494443
2075.000000	1875.000000	1.998477
2075.000000	1925.000000	5.000000
2075.000000	1975.000000	5.865179
2125.000000	-1975.000000	-5.297764
2125.000000	-1925.000000	-6.375578
2125.000000	-1875.000000	-8.575839
2125.000000	-1825.000000	-10.032086
2125.000000	-1775.000000	-9.883182
2125.000000	-1725.000000	-9.512766
2125.000000	-1675.000000	-8.194719
2125.000000	-1625.000000	-5.987043
2125.000000	-1575.000000	-5.000000
2125.000000	-1525.000000	-4.271839
2125.000000	-1475.000000	-4.308104
2125.000000	-1425.000000	-4.591275
2125.000000	-1375.000000	-5.796184
2125.000000	-1325.000000	-6.632362
2125.000000	-1275.000000	-6.953044
2125.000000	-1225.000000	-6.253959
2125.000000	-1175.000000	-4.394190
2125.000000	-1125.000000	-2.481796
2125.000000	-1075.000000	-1.031133
2125.000000	-1025.000000	0.166948
2125.000000	-975.000000	1.193289
2125.000000	-925.000000	3.051975
2125.000000	-875.000000	5.786287
2125.000000	-825.000000	7.355515
2125.000000	-775.000000	8.450940
2125.000000	-725.000000	9.103057
2125.000000	-675.000000	8.900625
2125.000000	-625.000000	9.100373
2125.000000	-575.000000	8.996886
2125.000000	-525.000000	8.530508
2125.000000	-475.000000	8.270257
2125.000000	-425.000000	6.500964
2125.000000	-375.000000	7.410526
2125.000000	-325.000000	5.000000
2125.000000	-275.000000	6.565960
2125.000000	-225.000000	8.276951
2125.000000	-175.000000	8.540375
2125.000000	-125.000000	8.659256
2125.000000	-75.000000	8.544435
2125.000000	-25.000000	8.737107
2125.000000	25.000000	8.697271
2125.000000	75.000000	7.314196
2125.000000	125.000000	7.495172
2125.000000	175.000000	7.256539
2125.000000	225.000000	6.527168
2125.000000	275.000000	5.881821
2125.000000	325.000000	5.151902
2125.000000	375.000000	5.000000
2125.000000	425.000000	3.572307
2125.000000	475.000000	2.836750
2125.000000	525.000000	1.033825
2125.000000	575.000000	0.022389
2125.000000	625.000000	-0.489962
2125.000000	675.000000	-0.771054
2125.000000	725.000000	-1.393695
2125.000000	775.000000	-5.000000
2125.000000	825.000000	-0.221409
2125.000000	875.000000	0.252703
2125.000000	925.000000	0.314544
2125.000000	975.000000	0.184477
2125.000000	1025.000000	0.458784
2125.000000	1075.000000	0.836422
2125.000000	1125.000000	1.357160
2125.000000	1175.000000	2.383343
2125.000000	1225.000000	3.495229
2125.000000	1275.000000	4.019190
2125.000000	1325.000000	3.516067
2125.000000	1375.000000	2.361846
2125.000000	1425.000000	2.245996
2125.000000	1475.000000	2.199292
2125.000000	1525.000000	2.009375
2125.000000	1575.000000	1.445881
2125.000000	1625.000000	0.426816
2125.000000	1675.000000	-0.096352
2125.000000	1725.000000	-0.400621
2125.000000	1775.000000	0.037705
2125.000000	1825.000000	0.841770
2125.000000	1875.000000	2.689860
2125.000000	1925.000000	6.094180
2125.000000	1975.000000	7.096264
2175.000000	-1975.000000	-4.752195
2175.000000	-1925.000000	-6.088808
2175.000000	-1875.000000	-8.380243
2175.000000	-1825.000000	-10.036814
2175.000000	-1775.000000	-9.889350
2175.000000	-1725.000000	-9.394149
2175.000000	-1675.000000	-7.840980
2175.000000	-1625.000000	-5.000000
2175.000000	-1575.000000	-3.997991
2175.000000	-1525.000000	-3.533746
2175.000000	-1475.000000	-3.618991
2175.000000	-1425.000000	-3.690763
2175.000000	-1375.000000	-4.622938
2175.000000	-1325.000000	-5.000000
2175.000000	-1275.000000	-6.041315
2175.000000	-1225.000000	-4.925558
2175.000000	-1175.000000	-3.398104
2175.000000	-1125.000000	-1.674385
2175.000000	-1075.000000	-0.638685
2175.000000	-1025.000000	0.621760
2175.000000	-975.000000	1.825847
2175.000000	-925.000000	5.000000
2175.000000	-875.000000	6.730404
2175.000000	-825.000000	8.693012
2175.000000	-775.000000	9.162288
2175.000000	-725.000000	9.610416
2175.000000	-675.000000	9.725755
2175.000000	-625.000000	9.380953
2175.000000	-575.000000	9.453575
2175.000000	-525.000000	9.070568
2175.000000	-475.000000	9.472171
2175.000000	-425.000000	8.761959
2175.000000	-375.000000	9.359933
2175.000000	-325.000000	9.198911
2175.000000	-275.000000	9.711845
2175.000000	-225.000000	9.560161
2175.000000	-175.000000	9.400211
2175.000000	-125.000000	9.301378
2175.000000	-75.000000	9.111681
2175.000000	-25.000000	9.267202
2175.000000	25.000000	8.712056
2175.000000	75.000000	8.062389
2175.000000	125.000000	7.281106
2175.000000	175.000000	8.070218
2175.000000	225.000000	6.947001
2175.000000	275.000000	6.922749
2175.000000	325.000000	6.232575
2175.000000	375.000000	5.986566
2175.000000	425.000000	5.000000
2175.000000	475.000000	2.302332
2175.000000	525.000000	0.582325
2175.000000	575.000000	0.045563
2175.000000	625.000000	0.202091
2175.000000	675.000000	-0.068768
2175.000000	725.000000	-2.341352
2175.000000	775.000000	-3.327201
2175.000000	825.000000	0.284047
2175.000000	875.000000	0.565748
2175.000000	925.000000	0.719579
2175.000000	975.000000	0.495796
2175.000000	1025.000000	0.771673
2175.000000	1075.000000	1.174446
2175.000000	1125.000000	1.899201
2175.000000	1175.000000	3.150103
2175.000000	1225.000000	5.000000
2175.000000	1275.000000	5.000000
2175.000000	1325.000000	3.989841
2175.000000	1375.000000	3.074283
2175.000000	1425.000000	3.282071
2175.000000	1475.000000	3.458343
2175.000000	1525.000000	2.847687
2175.000000	1575.000000	1.901582
2175.000000	1625.000000	0.730247
2175.000000	1675.000000	0.136844
2175.000000	1725.000000	-0.210233
2175.000000	1775.000000	0.290942
2175.000000	1825.000000	1.229213
2175.000000	1875.000000	5.000000
2175.000000	1925.000000	6.891887
2175.000000	1975.000000	7.846151
2225.000000	-1975.000000	-4.415671
2225.000000	-1925.000000	-5.834031
2225.000000	-1875.000000	-8.039329
2225.000000	-1825.000000	-9.866319
2225.000000	-1775.000000	-9.793097
2225.000000	-1725.000000	-9.172860
2225.000000	-1675.000000	-7.468634
2225.000000	-1625.000000	-4.049406
2225.000000	-1575.000000	-2.988718
2225.000000	-1525.000000	-2.779679
2225.000000	-1475.000000	-3.097835
2225.000000	-1425.000000	-3.118107
2225.000000	-1375.000000	-3.721018
2225.000000	-1325.000000	-4.436161
2225.000000	-1275.000000	-4.932338
2225.000000	-1225.000000	-4.022147
2225.000000	-1175.000000	-2.552789
2225.000000	-1125.000000	-1.263350
2225.000000	-1075.000000	-0.183583
2225.000000	-1025.000000	0.869916
2225.000000	-975.000000	2.246469
2225.000000	-925.000000	5.520263
2225.000000	-875.000000	7.693699
2225.000000	-825.000000	9.100394
2225.000000	-775.000000	9.583349
2225.000000	-725.000000	10.017517
2225.000000	-675.000000	10.012841
2225.000000	-625.000000	10.139756
2225.000000	-575.000000	10.047533
2225.000000	-525.000000	9.998893
2225.000000	-475.000000	9.964865
2225.000000	-425.000000	9.884333
2225.000000	-375.000000	10.141145
2225.000000	-325.000000	9.710548
2225.000000	-275.000000	9.876106
2225.000000	-225.000000	9.878206
2225.000000	-175.000000	9.883126
2225.000000	-125.000000	9.772597
2225.000000	-75.000000	9.762618
2225.000000	-25.000000	9.592429
2225.000000	25.000000	9.546764
2225.000000	75.000000	8.388314
2225.000000	125.000000	8.537061
2225.000000	175.000000	8.164549
2225.000000	225.000000	7.843477
2225.000000	275.000000	7.116077
2225.000000	325.000000	5.434956
2225.000000	375.000000	3.716071
2225.000000	425.000000	1.865913
2225.000000	475.000000	0.690243
2225.000000	525.000000	0.488810
2225.000000	575.000000	0.517272
2225.000000	625.000000	0.683170
2225.000000	675.000000	0.105728
2225.000000	725.000000	-0.413497
2225.000000	775.000000	-0.016039
2225.000000	825.000000	0.695467
2225.000000	875.000000	0.918643
2225.000000	925.000000	0.977335
2225.000000	975.000000	0.945823
2225.000000	1025.000000	1.278384
2225.000000	1075.000000	1.671367
2225.000000	1125.000000	2.568708
2225.000000	1175.000000	4.107484
2225.000000	1225.000000	5.512903
2225.000000	1275.000000	5.440647
2225.000000	1325.000000	4.520787
2225.000000	1375.000000	5.000000
2225.000000	1425.000000	5.053589
2225.000000	1475.000000	5.344580
2225.000000	1525.000000	3.923198
2225.000000	1575.000000	2.204336
2225.000000	1625.000000	1.117829
2225.000000	1675.000000	0.504982
2225.000000	1725.000000	0.088148
2225.000000	1775.000000	0.653063
2225.000000	1825.000000	1.741092
2225.000000	1875.000000	5.000000
2225.000000	1925.000000	7.520968
2225.000000	1975.000000	8.365279
2275.000000	-1975.000000	-4.429079
2275.000000	-1925.000000	-5.889815
2275.000000	-1875.000000	-7.606692
2275.000000	-1825.000000	-9.540247
2275.000000	-1775.000000	-9.539928
2275.000000	-1725.000000	-8.853185
2275.000000	-1675.000000	-6.968466
2275.000000	-1625.000000	-3.220994
2275.000000	-1575.000000	-2.082092
2275.000000	-1525.000000	-1.986646
2275.000000	-1475.000000	-2.478655
2275.000000	-1425.000000	-2.637979
2275.000000	-1375.000000	-2.995144
2275.000000	-1325.000000	-3.414039
2275.000000	-1275.000000	-3.805364
2275.000000	-1225.000000	-3.048938
2275.000000	-1175.000000	-1.876141
2275.000000	-1125.000000	-0.699497
2275.000000	-1075.000000	0.251464
2275.000000	-1025.000000	1.293631
2275.000000	-975.000000	3.113887
2275.000000	-925.000000	6.470770
2275.000000	-875.000000	8.514358
2275.000000	-825.000000	9.548966
2275.000000	-775.000000	10.080288
2275.000000	-725.000000	10.389898
2275.000000	-675.000000	10.551469
2275.000000	-625.000000	10.423348
2275.000000	-575.000000	10.409734
2275.000000	-525.000000	10.248294
2275.000000	-475.000000	10.320790
2275.000000	-425.000000	10.196556
2275.000000	-375.000000	10.339400
2275.000000	-325.000000	10.240193
2275.000000	-275.000000	10.374045
2275.000000	-225.000000	10.236393
2275.000000	-175.000000	10.166106
2275.000000	-125.000000	10.057351
2275.000000	-75.000000	9.968166
2275.000000	-25.000000	10.073983
2275.000000	25.000000	9.497714
2275.000000	75.000000	8.818306
2275.000000	125.000000	8.011700
2275.000000	175.000000	8.383797
2275.000000	225.000000	6.958816
2275.000000	275.000000	5.862948
2275.000000	325.000000	3.026048
2275.000000	375.000000	1.984522
2275.000000	425.000000	1.626966
2275.000000	475.000000	1.530616
2275.000000	525.000000	1.974445
2275.000000	575.000000	1.825414
2275.000000	625.000000	1.261163
2275.000000	675.000000	0.357461
2275.000000	725.000000	0.133603
2275.000000	775.000000	0.608370
2275.000000	825.000000	0.996825
2275.000000	875.000000	1.303331
2275.000000	925.000000	1.547309
2275.000000	975.000000	1.671673
2275.000000	1025.000000	2.064123
2275.000000	1075.000000	2.201549
2275.000000	1125.000000	3.065970
2275.000000	1175.000000	5.000000
2275.000000	1225.000000	6.146381
2275.000000	1275.000000	5.863442
2275.000000	1325.000000	5.485769
2275.000000	1375.000000	5.940438
2275.000000	1425.000000	7.000340
2275.000000	1475.000000	6.981134
2275.000000	1525.000000	5.107925
2275.000000	1575.000000	2.615873
2275.000000	1625.000000	1.320893
2275.000000	1675.000000	0.781362
2275.000000	1725.000000	0.426519
2275.000000	1775.000000	0.984756
2275.000000	1825.000000	2.296910
2275.000000	1875.000000	5.497080
2275.000000	1925.000000	7.853934
2275.000000	1975.000000	8.580691
2325.000000	-1975.000000	-4.870893
2325.000000	-1925.000000	-6.097084
2325.000000	-1875.000000	-6.986071
2325.000000	-1825.000000	-8.866986
2325.000000	-1775.000000	-8.948771
2325.000000	-1725.000000	-8.162476
2325.000000	-1675.000000	-5.000000
2325.000000	-1625.000000	-2.524374
2325.000000	-1575.000000	-1.427098
2325.000000	-1525.000000	-1.265792
2325.000000	-1475.000000	-1.861246
2325.000000	-1425.000000	-2.264382
2325.000000	-1375.000000	-2.461062
2325.000000	-1325.000000	-2.722202
2325.000000	-1275.000000	-2.910141
2325.000000	-1225.000000	-2.408628
2325.000000	-1175.000000	-1.344307
2325.000000	-1125.000000	-0.243464
2325.000000	-1075.000000	0.552918
2325.000000	-1025.000000	1.796312
2325.000000	-975.000000	5.000000
2325.000000	-925.000000	7.580659
2325.000000	-875.000000	9.028366
2325.000000	-825.000000	10.133384
2325.000000	-775.000000	10.479926
2325.000000	-725.000000	10.914888
2325.000000	-675.000000	10.937800
2325.000000	-625.000000	10.997982
2325.000000	-575.000000	10.874947
2325.000000	-525.000000	10.804643
2325.000000	-475.000000	10.717829
2325.000000	-425.000000	10.613218
2325.000000	-375.000000	10.588118
2325.000000	-325.000000	10.395375
2325.000000	-275.000000	10.353001
2325.000000	-225.000000	10.327860
2325.000000	-175.000000	10.099357
2325.000000	-125.000000	10.133081
2325.000000	-75.000000	10.064782
2325.000000	-25.000000	10.089780
2325.000000	25.000000	9.725920
2325.000000	75.000000	8.887187
2325.000000	125.000000	8.284102
2325.000000	175.000000	8.280003
2325.000000	225.000000	7.405208
2325.000000	275.000000	5.522409
2325.000000	325.000000	3.046953
2325.000000	375.000000	2.902786
2325.000000	425.000000	3.308557
2325.000000	475.000000	3.145069
2325.000000	525.000000	2.804454
2325.000000	575.000000	1.675636
2325.000000	625.000000	0.936424
2325.000000	675.000000	0.747515
2325.000000	725.000000	0.878237
2325.000000	775.000000	1.288602
2325.000000	825.000000	1.731411
2325.000000	875.000000	1.842212
2325.000000	925.000000	2.095899
2325.000000	975.000000	2.451325
2325.000000	1025.000000	2.886557
2325.000000	1075.000000	3.060183
2325.000000	1125.000000	3.658994
2325.000000	1175.000000	5.394643
2325.000000	1225.000000	6.294151
2325.000000	1275.000000	6.230080
2325.000000	1325.000000	6.523899
2325.000000	1375.000000	7.514501
2325.000000	1425.000000	8.308443
2325.000000	1475.000000	7.914068
2325.000000	1525.000000	6.042768
2325.000000	1575.000000	3.139696
2325.000000	1625.000000	1.583661
2325.000000	1675.000000	1.023136
2325.000000	1725.000000	0.843343
2325.000000	1775.000000	1.607407
2325.000000	1825.000000	3.163056
2325.000000	1875.000000	6.458727
2325.000000	1925.000000	7.995207
2325.000000	1975.000000	8.599097
2375.000000	-1975.000000	-5.607942
2375.000000	-1925.000000	-6.448965
2375.000000	-1875.000000	-6.252729
2375.000000	-1825.000000	-7.810633
2375.000000	-1775.000000	-7.838648
2375.000000	-1725.000000	-6.963733
2375.000000	-1675.000000	-5.000000
